U52392KL2015PTC039148,*,GLAMZIZ ECOMMERCE PRIVATE LIMITED,9/8/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,"Room No 1/30 A Nazim Arcade, Marvar JN ,East aluva, Aluva 1,   Eranakulam Kerala INDIA 683101"
U55101KL2015PTC039138,*,OLD TOWN HOSPITALITY SERVICES PRIVATE LIMITED,9/8/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,500000,100000,0,Trading,"ROOM NO. A5/2655/07/B7, FIRST FLOOR PLOT NO. 4O, JAFFARKHAN COLONY   CALICUT Kerala INDIA 673006"
U72900KL2015PTC039145,*,ONSTRAN TECHNOLOGIES PRIVATE LIMITED,9/8/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"No.145A, Opp PWD, Chelakkara road, Cheruthuruthy,   Thrissur Kerala INDIA 679531"
U74120KL2015PTC039139,*,FARMCORP AGRO INDUSTRIES PRIVATE LIMITED,9/8/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,VI/1183 NEAR VINAYAKAR KOVIL     VELANTHAVALAM Kerala INDIA 678557
U01407KL2015PTC039155,,THENNALA AGRO PRODUCER COMPANY LIMITED,9/9/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,500000,10000,0,Agriculture and Allied Activities,"THENNALA GRAMAPANCHAYATH KUDUMBASHREE OFFICE,KOZHICHENA   VALAKKULAM Kerala INDIA 676508"
U24232KL2015PTC039152,,CONFIADO PHARMACEUTICALS PRIVATE LIMITED,9/9/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,500000,0,"Manufacturing (Metals & Chemicals, and products thereof)","13/505, SILPA COMPLEX PERAMANGALAM (PO),   THRISSUR Kerala INDIA 680545"
U45200KL2015PTC039153,,FATHIMA REALTORS PRIVATE LIMITED,9/9/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,Construction,"16/552 Mufeedas, TC Gate, Kambil, Narath P.O   Kannur Kerala INDIA 670603"
U51505KL2015PTC039154,,HARBIN SYSTEMS AND SERVICES PRIVATE LIMITED,9/9/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,TC 27/634(3) KOCHUVEEDU HNRA 324 HARITHA NAGAR RISHIMANGALAM VANCHIYOOR   THIRUVANANTHAPURAM Kerala INDIA 695035
U52100KL2015PTC039157,,PULIYODIKALAYIL ENTERPRISES PRIVATE LIMITED,9/9/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,800000,200000,0,Trading,"PADMALAYAM, MAKKAPUZHA P O RANNI, PATHANAMTHITTA   PATHANAMTHITTA Kerala INDIA 689676"
U74920KL2015PTC039158,,DHEERA SECURITY SERVICES PRIVATE LIMITED,9/9/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,200000,0,Business Services,THANDASSERY HOUSE POST PUTHENPEEDIKA   THRISSUR Kerala INDIA 680642
U85100KL2015PTC039151,*,NADA HEALTHCARE PRIVATE LIMITED,9/9/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,150000,100000,0,"Community, personal & Social Services","XIV/419, Palapra House Parammal, Ambalakkadavu P.O.   Kalikavu Kerala INDIA 676525"
U15493KL2015PTC039163,,COCOGRAM INDUSTRIES PRIVATE LIMITED,9/10/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Manufacturing (Food stuffs),"44/2016 C, SHA MANZIL ASHOKA ROAD, KALOOR   ERNAKULAM Kerala INDIA 682017"
U72900KL2015PTC039162,,APPLIED PAYMENTS TECHNOLOGY PRIVATE LIMITED,9/10/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,Business Services,"CHEMBAKAM, INFOPARK THRISSUR NALUKETTU ROAD, KORATTY POST   THRISSUR Kerala INDIA 680308"
U74999KL2015PTC039164,,TERRENUS CONSULTING PRIVATE LIMITED,9/10/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,Business Services,"SWAPNA SREE , T C 4/28 CVRA 12, AMBALAMUKKU   TRIVANDRUM Kerala INDIA 695003"
U65910KL2015PLC039161,,GRAMIENJANATHA NIDHI LIMITED,9/10/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Public,1000000,700000,0,Finance,"11/709, KOMBARA HOUSE OLARIKKARA, P.O. PULLAZHI   THRISSUR Kerala INDIA 680012"
U40108KL2015PTC039160,*,SHALWIN POWER PRIVATE LIMITED,9/10/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,1000000,0,"Electricity, Gas & Water companies","HAYA TOWER, 2nd FLOOR, WEST FORT, POOTHOL,   THRISSUR Kerala INDIA 680004"
U45209KL2015PTC039159,*,RTF INFRA PRIVATE LIMITED,9/10/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,510000,0,Construction,"T.C. 3/2070, LIC LANE PATTOM P.O.   TRIVANDRUM Kerala INDIA 695004"
U72200KL2015OPC039175,,MISH IT SOLUTIONS PRIVATE LIMITED (OPC),9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,OPC,100000,100000,0,Business Services,"KARTHIKA 371/4 (8/485) MALIBHAGOM, NEENDAKARA P.O, NEAR NEENDAKARA PORT   KOLLAM Kerala INDIA 691582"
U01400KL2015PTC039178,,SARVASAMRUTHI FARMS(KERALA) PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,200000,0,Agriculture and Allied Activities,KUNNATHULLY HOUSE VADOOKARA PO   THRISSUR Kerala INDIA 680007
U51430KL2015PTC039167,,SASCON ROOFINGS INDIA PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,"PERAL HILL P O PATHIRIYAD, VIA PINARAYI   TELLICHERY Kerala INDIA 670741"
U63000KL2015PTC039173,,CJAJ WELLNESS TREATMENT AND TOURS PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Transport, storage and Communications","42/1410, TMRRA-38 Thevarmadom Road, Vennala P.O   Cochin Kerala INDIA 682028"
U70100KL2015PTC039174,,CJAJ REALTORS PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Real Estate and Renting,"42/1410, TMRRA-38 Thevarmadom Road, Vennala P.O   Cochin Kerala INDIA 682028"
U72900KL2015PTC039168,,VYTIRI TECHNOLOGIES PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,2000000,100000,0,Business Services,"T.C NO. 6/1435 PTP NAGAR, VATTIYOORKAVU P O   THIRUVANANTHAPURAM Kerala INDIA 695013"
U72900KL2015PTC039177,,CLOUDSEK INFORMATION SECURITY PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,90000,0,Business Services,"FLOOR.5A, 34/137A, NH BYPASS EDAPPALLY   KOCHI Kerala INDIA 682024"
U74920KL2015PTC039169,,MPG SECURITY GROUP PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"Door No. TC.4/1137, First Floor, Kuravankonam, Kawdiar P.O,   Thiruvananthapuram Kerala INDIA 695003"
U74999KL2015PTC039172,,ARADHANA ELECTRICAL SOLUTIONS PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,500000,0,Business Services,"259A, (13/294) ARADHANA, 8,THRIKKARUVA PANCHAYATH   KOLLAM Kerala INDIA 691602"
U74999KL2015PTC039176,,NASHCO INTERNATIONAL TRADE LINKS PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"Vilayil Palace, Nilakkamukku, Kadakavoor,   Thiruvananthapuram Kerala INDIA 695306"
U85100KL2015NPL039166,,SAN GEO CANCER CARE FOUNDATION,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,10000000,1500000,0,"Community, personal & Social Services",VIMALAGIRI DIOCESAN CENTRE KEEZHILLAM POST   MUVATTUPUZHA Kerala INDIA 683415
U70100KL2015PTC039171,*,LA VITA HOMES PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,500000,500000,0,Real Estate and Renting,"ROOM NO. IX/653Z25, MYTHRI TOWER 155/1,MARAKKARA ,   TIRUR Kerala INDIA 676553"
U80301KL2015PTC039170,*,TRAINZ N BRAINZ MENTORING SOLUTIONS PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,1000000,0,"Community, personal & Social Services","11/371(13/420), Makkara Madam Nangiarkulangara, Pallippadu P.O   Harippadu Kerala INDIA 690513"
U80900KL2015PTC039165,*,TEQ RAQ TECNICI EDUCATION PRIVATE LIMITED,9/11/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,"Community, personal & Social Services","H NO. 5/32, Y.M.C.A. BUILDING PARK JUNCTION   KAYAMKULAM Kerala INDIA 690502"
U51900KL2015PTC039181,,SANTFEDS INNOVATIONS PRIVATE LIMITED,9/14/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,500000,0,Trading,"PARAPPILLIL, PERINGOL KOLENCHERY AIKARANAD NORTH KOLENCHERY   ERNAKULAM Kerala INDIA 682311"
U85310KL2015PTC039180,*,GRACY SYNERGY HOMES PRIVATE LIMITED,9/14/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,50000,10000,0,"Community, personal & Social Services","XVIII/252B, Kottakuzhiyil house putheynangady   kottayam Kerala INDIA 686001"
U01100KL2015PTC039184,,HAYMAKER AGRO PRIVATE LIMITED,9/15/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Agriculture and Allied Activities,"2C,2nd Floor,Oxford Business Center Sreekandath Road, Ravipuram   Cochin Kerala INDIA 682016"
U15490KL2015PTC039182,,NIRUPAM FOODS PRIVATE LIMITED,9/15/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,Manufacturing (Food stuffs),"12/376, MANIMANDIRAM ALANALLUR PO, ALANALLUR   PALAKKAD Kerala INDIA 678601"
U51397KL2015PTC039185,*,MEDOMED LIFE SCIENCE PRIVATE LIMITED,9/15/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,189000,189000,0,Trading,"Building No-KPIV/74,Gopan's Plaza Pulamon  P.O   Kottarakkara Kerala INDIA 691531"
U72200KL2015PTC039183,*,OBJECTMATICS TECHNOLOGIES PRIVATE LIMITED,9/15/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,500000,0,Business Services,"First Floor, MRA 151 Mavelipuram, Kakkanad P O   Kochi Kerala INDIA 682030"
U70100KL2015OPC039196,,TECHNO SOLVE CONSTRUCTION PRIVATE LIMITED (OPC),9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,OPC,100000,100000,0,Real Estate and Renting,"DOOR NO. V/355, KANGATT PUTHANVEETTIL PO VADAKKANGARA,MANKADA   MALAPPURAM Kerala INDIA 679324"
U51909KL2015PTC039197,,KALATHIL EXPORTS INDIA PRIVATE LIMITED,9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,1000000,0,Trading,"10/543-B KALATHIL HOUSE, ALANALLUR   PALAKKAD Kerala INDIA 678601"
U52590KL2015PTC039191,,JOGRAND RETAIL PRIVATE LIMITED,9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,"34/722, 1st Floor, Payyappilly House Kannathodath Road   Kochi Kerala INDIA 682024"
U70100KL2015PTC039193,,LIVESTATE DEVELOPERS PRIVATE LIMITED,9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,1000000,0,Real Estate and Renting,2nd floor Vyaparabhavan   Angamaly Kerala INDIA 683572
U72200KL2015PTC039190,,PIVOTAL HEALTHCARE SYSTEMS PRIVATE LIMITED,9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,500000,0,Business Services,"6310 KOCHAKKAN HOUSE MARKET ROAD, ERNAKULAM   KOCHI Kerala INDIA 682011"
U72900KL2015PTC039192,,CYBOOZ IT SOLUTIONS PRIVATE LIMITED,9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"SREEVALSAM, KUTHATTUPARAMBU THENHIPALAM   MALAPPURAM Kerala INDIA 673636"
U72900KL2015PTC039195,,SHIPNEXT SOLUTIONS PRIVATE LIMITED,9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,XII/184 PWD ROAD   PANANGAD Kerala INDIA 682506
U74900KL2015PTC039189,,VERTIS INFRA VENTURES PRIVATE LIMITED,9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,T.C.9/1511 Sasthamangalam   Trivandrum Kerala INDIA 695010
U52100KL2015PTC039194,*,LESMILE HYPERMARKET PRIVATE LIMITED,9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,1000000,0,Trading,"FLAT NO:211D, HILITE METROMAX THONDAYAD BEYPASS, NELLIKODE(P.O)   CALICUT Kerala INDIA 673016"
U63040KL2015PTC039186,*,BURNZ TOURS AND TRAVELS PRIVATE LIMITED,9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,500000,100000,0,"Transport, storage and Communications","VI-43, TC 12/1274, MUKALEL HOUSE, VILAS LANE, KUNNUKUZHI P.O   THIRUVANANTHAPURAM Kerala INDIA 695037"
U72200KL2015PTC039188,*,ZYBO TRACKING SOLUTIONS PRIVATE LIMITED,9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,Business Services,"KSIDC BUSINESS INCUBAITON CENTRE GEO INFOPARK, KINFRA, INFO PARK CAPUS   KAKKANADU KOCHI Kerala INDIA 682042"
U65999KL2015PLC039187,*,CHERUPUSHPAM NIDHI LIMITED,9/16/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Public,2500000,700000,0,Finance,"FIRST FLOOR, CHERUPUSHPAM SHOPPING COMPLEX OLARIKKARA, PULLAZHI P.O.   THRISSUR Kerala INDIA 680012"
U74900KL2015PTC039200,,MOOPPIL'S VENTURES (INDIA) PRIVATE LIMITED,9/17/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"SAMEERA MANZIL NAGADHUM KANDI PARAMBA, MATHOTTAM, ARAKINAR PO   KOZHIKKODE Kerala INDIA 673028"
U85100KL2015PTC039198,,XYLIA PHARMACEUTICALS PRIVATE LIMITED,9/17/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,500000,0,"Community, personal & Social Services","2/971 A (C) GROUND FLOOR, SURAKSHA PM KUTTY ROAD, ERINZHIPALAM PO, NADAKKAVU   KOZHIKODE Kerala INDIA 673006"
U24233KL2015PTC039202,*,NATURA BIOSCIENCE AYURVEDICS PRIVATE LIMITED,9/17/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,500000,100000,0,"Manufacturing (Metals & Chemicals, and products thereof)","DOOR NO: 40/2130. 12, 10TH FLOOR, PIONEER TOWERS SHANMUGHAM ROAD, MARINE DRIVE   COCHIN Kerala INDIA 682032"
U28110KL2015PTC039199,*,VERA DISPLAY AND STORAGE PRODUCTS PRIVATE LIMITED,9/17/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,"Manufacturing (Metals & Chemicals, and products thereof)","DOOR NO. V/298(5), NH 47 ALUVA   COCHIN Kerala INDIA 683108"
U63040KL2015PTC039201,*,LOCATIONTRIP HOLIDAYS PRIVATE LIMITED,9/17/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,"Transport, storage and Communications","Room No.26D Infopark TBC, JNI Stadium, Kaloor   kochi Kerala INDIA 682018"
U24220KL2015PTC039213,,SAYEGH PAINT FACTORIES INDIA PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,500000,100000,0,"Manufacturing (Metals & Chemicals, and products thereof)","C2, MANSON DIOR PANAMPILLY NAGAR , ERNAKULAM   KOCHI Kerala INDIA 682036"
U32200KL2015PTC039209,,KITSHOPE ELECTRONICS PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,1000000,0,Manufacturing (Machinery & Equipments),"1/1135F (OLD NO. 12/547), P. S. NIVAS CHATHANNOOR PANCHAYAT   KOLLAM Kerala INDIA 691572"
U51909KL2015PTC039214,,VISTARBAZAR HINDUSTAN PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,7500000,7500000,0,Trading,"40/8709, SRILAKSHMI,SREENIVASA MAL COLLEGE P.O, ERNAKULAM   KOCHI Kerala INDIA 682035"
U64202KL2015PTC039207,,ANGAMALY BROADBAND COMMUNICATIONS PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Transport, storage and Communications","24/844, PALAMATTAM BUILDING CHURCH NAGAR   ANGAMALY Kerala INDIA 683572"
U65992KL2015PTC039204,,KARUNYAMRUTHAM CHITS PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,450000,0,Finance,"511 M/VII, KODUNGALLUR MUNCIPALITY SAS BUILDING, VADAKKENADA   KODUNGALLUR Kerala INDIA 680664"
U72200KL2015FTC039205,,DRD COMMUNICATIONS AND SOFTWARE PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Subsidiary of Foreign Company,Private,500000,200000,0,Business Services,"A2, Federal Appartments Companypady, Thaikkattukara P.O.   Aluva Kerala INDIA 683106"
U72900KL2015PTC039206,,SADGAMAYA SOLUTIONS INDIA PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"12/503A, (5/547) ATTUVAYIL, S H MOUNT P O   KOTTAYAM Kerala INDIA 686006"
U72900KL2015PTC039211,,FUTUREON TECHNOLOGY PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,KALLAIPARAMBIL HOUSE THRIKKARIYOOR PO   KOTHAMANGALAM Kerala INDIA 686692
U74994KL2015PTC039212,,RIIFT FASHION DESIGNERS PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,Business Services,"SREEPADAM, LAKSHMI NARAYANA TEMPLE ROAD, KUMBALAM P.O   ERNAKULAM Kerala INDIA 682506"
U74999KL2015PTC039210,,WESTEX ENGINEERING CONSULTANTS PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"57-E, MANKAVIL HOUSE,SANTHOSH NAGAR, MUTTADA,THIRUVANANTHAPURAM   THIRUVANANTHAPURAM Kerala INDIA 695025"
U85110KL2015PTC039203,,NILAMBUR HOSPITALS PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,900000,900000,0,"Community, personal & Social Services","NILAMBUR CO REG:10/327G, VK ROAD B VK ROAD, NILAMBUR   MALAPPURAM Kerala INDIA 679329"
U80904KL2015PTC039208,*,PADDINGTON ACADEMY PRIVATE LIMITED,9/18/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Community, personal & Social Services","62/6708, D H GROUND ROAD KANAYANNOOR   ERNAKULAM Kerala INDIA 682313"
U01133KL2015PTC039227,,KOTTAYAM COCONUT PRODUCER COMPANY LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,50000000,100000,0,Agriculture and Allied Activities,Nedumkunnam Rural Housing Co-Op Bu Nedumkunnam   Kottayam Kerala INDIA 686542
U24232KL2015PTC039220,,LEE MORTEN LIFE SCIENCES PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,150000,150000,0,"Manufacturing (Metals & Chemicals, and products thereof)","DOOR NO.125-G,IMBICHIKUTTAN MEMORIAL BUILDING, RAMANATTUKARA-P.O,   CALICUT Kerala INDIA 673633"
U24232KL2015PTC039225,,NUWINT HEALTHCARE PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,500000,0,"Manufacturing (Metals & Chemicals, and products thereof)","DOOR NO. 18/163/8, FIRST FLOOR DHANAM BUILDING, MAYFLOWER LANE, POOTHOLE   THRISSUR Kerala INDIA 680004"
U24233KL2015PTC039219,,NAGARTHALA NARAYANA AYURVEDHA PHARMACY PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Manufacturing (Metals & Chemicals, and products thereof)","Lekshmivilasam Bunglow Arumaloorkonam, Kunnathukal, Karakkonam P O   Thiruvananthapuram Kerala INDIA 695504"
U25200KL2015PTC039223,,CHITTILAPPILLY PLASTICS PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,"Manufacturing (Metals & Chemicals, and products thereof)","XIV/468,CHALAKUDY MUNICIPALITY MINTO T ANTO ,SUNNY  BUILDING,CHALAKUDY P O   THRISSUR Kerala INDIA 680307"
U45209KL2015PTC039216,,BOUSILLAGE PROPERTY DEVELOPERS PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Construction,"1/1959, KRISHNA BUILDING KAMPURATH BEACH, P O WESTHILL   KOZHIKODE Kerala INDIA 673005"
U65992KL2015PTC039215,,PARAMBAYAM CHITS PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Finance,"KALLARAKKAL HOUSE PUTHUVASSERY ,NEDUMBASSERY.P.O   ALUVA Kerala INDIA 683585"
U65992KL2015PTC039218,,SAMAM CHITS PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,500000,0,Finance,"PARAKKADAN HOUSE PARAPOOKKARA,NANDIKKARA POST   THRISSUR Kerala INDIA 680301"
U74140KL2015PTC039226,,EXACTCORP ENTERPRISE SERVICES PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"2nd Floor, Thadathil Building, Seaport Airport Road, CSEZ P O   Kakkanad Kerala INDIA 682037"
U74999KL2015PTC039217,,BS ENGINEERING (INDIA) PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"T.C.20/1086,KODAYETHU VEEDU HOUSE NO.47,TEACHERS LANE,KOWDIAR POST   THIRUVANANTHAPURAM Kerala INDIA 695003"
U74999KL2015PTC039222,,ACCTANK BUSINESS SERVICES PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Business Services,"3/194, VENMARATHUR MANA, CHOWANNUR GRAMA PANCHAYAT   MARATHEMCODE PO Kerala INDIA 680604"
U11200KL2015PTC039221,*,FIRST OIL AND GAS SERVICES PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Mining & Quarrying,"TC-3/1929(11), Third Floor Malankara Avenue, Pattom   Trivandrum Kerala INDIA 695004"
U72200KL2015PTC039224,*,MSTACK INNOVATION LABS PRIVATE LIMITED,9/21/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,200000,0,Business Services,"VILLA NO: 44 IN NOEL PALMDALE VILLAS NILAMPATHINJAMUGHAL ROAD, KAKKANAD   ERNAKULAM Kerala INDIA 682030"
U45400KL2015PTC039233,,ANAAR BUILDERS & DEVELOPERS PRIVATE LIMITED,9/22/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,1000000,0,Construction,"AISWARYA COMPLEX,ROOM NO.SBP VI/458-L-11,MAIN ROAD SULTHAN BATHERY, WAYANAD-673592   WAYANAD Kerala INDIA 673592"
U51909KL2015PTC039236,,WIFA ORGANICS INDIA PRIVATE LIMITED,9/22/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,100000,100000,0,Trading,"862, Variseril,3 Pulppally Pulppally Panchayath   Sulthan Bathery Kerala INDIA 673579"
U52390KL2015PTC039228,,KAPEX SUPERMARKETS INDIA PRIVATE LIMITED,9/22/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,1000000,0,Trading,"DOOR NO.39/1607-F, MARIA COMPLEX, KANNANTHODATH LANE, VALANJAMBALAM   KOCHI Kerala INDIA 682016"
U63040KL2015PTC039234,,GREENLINE TOURISM PRIVATE LIMITED,9/22/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,250000,0,"Transport, storage and Communications","1ST FLOOR, EZHUVAPADI HOUSE MAMMIYOOR, GURUVAYOOR   THRISSUR Kerala INDIA 680101"
U74900KL2015PTC039235,,IRIDESCENT HOLDINGS (INDIA) PRIVATE LIMITED,9/22/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,1000000,100000,0,Business Services,"NELLUVELIL HOUSE, RANNY- PERUNAD PO   PATHANAMTHITTA Kerala INDIA 689711"
U74999KL2015PTC039230,,FIT AND FREE FITNESS SOLUTIONS PRIVATE LIMITED,9/22/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Private,5000000,5000000,0,Business Services,"Kunduvaravalappil House Sawmill Road, Koorkenchery Post   Thrissur Kerala INDIA 680007"
U65900KL2015PLC039232,,KUNNATH NIDHI LIMITED,9/22/15,Kerala,ROC-Ernakulam,Company limited by shares,Indian Non-Government Company,Public,5000000,4000000,0,Finance,"642, KUNNATH TOWERS NEAR BSNL OFFICE CHERTHALA   ALAPUZHA Kerala INDIA 688524"
